Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,TotalQuantity,CustomerTenureDays,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,PreferredTimeOfDay,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,RegYear,RegMonth,RegWeekday,IsPrivateIP,MonetaryPerDay,AvgBasketValue,TenureRatio,CancelRate,Country_TargetEnc,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,Churn
47.0,1.0,110.21,4.592083333333333,6.718882528184001,88.0,0.0,6.0,16.0,10.0,0.3333333333333332,0.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,24.0,24.0,53.0,2.0,3.0,1,3,1,3,1,1,1,2011.0,11.0,4.0,0.0,2.2960416666666665,55.105,47.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
4.0,3.0,939.21,6.138627450980392,6.131729499606677,376.0,43.0,6.0,16.0,10.0,0.3333333333333332,0.2763157894736842,133.0,44.333333333333336,1.0,1.0,0.0,1.0,0.0065359477124183,153.0,51.0,23.0,5.0,3.0,2,0,2,3,2,0,1,2011.0,11.0,1.0,0.0,187.842,234.8025,0.09090909090909091,0.006493506493506494,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
47.0,1.0,388.58,16.190833333333334,10.913099793434004,354.0,0.0,0.0,8.0,10.0,0.0,0.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,24.0,24.0,30.2,2.0,5.0,1,6,1,1,1,1,2,2011.0,3.0,5.0,0.0,8.095416666666667,194.29,47.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
47.0,1.0,255.9,21.325,13.82971800146337,205.0,0.0,0.0,10.0,10.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,71.0,1.0,2.0,1,5,1,1,1,1,3,2011.0,9.0,2.0,0.0,5.33125,127.95,47.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
47.0,1.0,731.5,18.75641025641025,9.592886203953288,478.0,0.0,0.0,10.0,10.0,0.0,0.0,39.0,39.0,1.0,0.0,0.0,0.0,0.0,39.0,39.0,63.0,0.0,1.0,1,4,2,1,1,1,2,2011.0,10.0,5.0,0.0,15.239583333333334,365.75,47.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
45.0,3.0,62.43,4.162,2.662378635731589,27.0,1.0,0.0,11.0,10.0,0.0,0.0714285714285714,15.0,5.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,77.0,1.0,5.0,1,5,0,1,1,1,1,2011.0,10.0,6.0,0.0,1.3571739130434783,15.6075,22.5,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
44.0,2.0,250.55,35.792857142857144,36.97235936673311,175.0,2.0,0.0,11.0,10.0,0.0,0.3333333333333333,6.0,3.0,1.0,1.0,0.0,1.0,0.08403735130677059,7.0,3.5,61.0,3.0,3.0,1,4,1,1,1,1,3,2011.0,9.0,4.0,0.0,5.567777777777778,83.51666666666667,14.666666666666666,0.08333333333333333,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
47.0,2.0,0.0,0.0,63.840190572028845,-189.0,0.0,0.0,11.0,10.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,3.0,0.08403735130677059,4.0,2.0,77.0,2.0,2.0,1,5,0,1,1,1,1,2011.0,8.0,0.0,0.0,0.0,0.0,47.0,0.08333333333333333,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
46.0,1.0,498.74000000000007,19.18230769230769,11.391055195263451,365.0,0.0,0.0,12.0,10.0,0.0,0.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,74.0,2.0,4.0,1,5,1,2,1,1,2,2011.0,2.0,1.0,0.0,10.611489361702128,249.37000000000003,46.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
46.0,1.0,160.57000000000002,5.017812500000001,5.625475311459353,66.0,0.0,0.0,12.0,10.0,0.0,0.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,48.0,2.0,2.0,1,3,1,2,1,1,1,2011.0,1.0,3.0,0.0,3.4163829787234046,80.28500000000001,46.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
46.0,1.0,422.58,61.213884130054346,63.840190572028845,126.0,0.0,0.0,13.0,10.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,37.0,2.0,1.0,1,2,1,2,1,1,3,2011.0,6.0,1.0,0.0,8.991063829787233,211.29,46.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.0,2.0,290.16,4.53375,3.562726573134772,78.0,20.0,0.0,12.0,11.0,0.0,0.3174603174603174,55.0,27.5,1.0,0.0,0.0,0.0,0.0,64.0,32.0,41.0,2.0,2.0,1,2,1,2,1,0,1,2011.0,10.0,4.0,0.0,11.16,96.72000000000001,1.1904761904761905,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
43.0,2.0,537.71,17.92366666666667,8.106578207226836,139.0,2.0,0.0,13.0,10.0,0.0,0.0689655172413793,29.0,14.5,1.0,1.0,0.0,1.0,0.0333333333333333,30.0,15.0,42.0,1.0,1.0,1,2,2,2,1,1,1,2011.0,7.0,2.0,0.0,12.220681818181818,179.23666666666668,14.333333333333334,0.03225806451612903,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
46.0,1.0,415.82,15.99307692307692,10.67905754988923,510.0,0.0,0.0,13.0,10.0,0.0,0.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,56.6,0.0,4.0,1,6,1,2,1,1,3,2010.0,10.0,5.0,0.0,8.847234042553191,207.91,46.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
46.0,1.0,130.73999999999998,11.885454545454545,4.666322671304169,134.0,0.0,0.0,15.0,10.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,38.0,4.0,4.0,1,2,1,3,1,1,2,2011.0,10.0,0.0,0.0,2.781702127659574,65.36999999999999,46.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
46.0,1.0,492.84,6.845000000000001,6.499168527534563,453.0,0.0,0.0,15.0,10.0,0.0,0.0,66.0,66.0,1.0,0.0,0.0,0.0,0.0,72.0,72.0,47.0,4.0,2.0,1,3,1,3,1,1,2,2011.0,1.0,1.0,0.0,10.48595744680851,246.42,46.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
46.0,1.0,1635.66,19.24305882352941,22.43008874276701,1394.0,0.0,1.0,10.0,10.0,0.0,0.0,85.0,66.54545454545455,1.0,0.0,0.0,0.0,0.0,85.0,76.85,41.0,2.0,5.0,2,2,2,1,1,1,3,2011.0,10.0,6.0,0.0,34.80127659574468,776.3600000000001,46.0,0.0,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
35.0,2.0,367.69,15.986521739130437,11.62831638274575,78.0,10.0,1.0,11.0,10.0,0.0,0.4545454545454545,20.0,10.0,1.0,3.0,0.0,3.0,0.08403735130677059,23.0,11.5,61.0,2.0,5.0,1,4,1,1,1,1,1,2011.0,4.0,3.0,0.0,10.213611111111112,122.56333333333333,3.1818181818181817,0.08333333333333333,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
46.0,1.0,656.6300000000001,24.319629629629635,18.102303823096765,285.0,0.0,1.0,12.0,10.0,0.0,0.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0,52.4,2.0,5.0,1,6,2,2,1,1,2,2011.0,5.0,6.0,0.0,13.97085106382979,328.31500000000005,46.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
20.0,2.0,470.7600000000001,16.812857142857144,6.801868946401508,298.0,25.0,1.0,13.0,10.0,0.3333333333333332,0.925925925925926,26.0,13.0,1.0,0.0,0.0,0.0,0.0,28.0,14.0,60.0,0.0,4.0,2,6,1,2,1,0,2,2011.0,5.0,6.0,0.0,22.417142857142863,156.92000000000004,0.7692307692307693,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
45.0,1.0,189.4,4.029787234042553,3.115201500469775,142.0,0.0,1.0,13.0,10.0,0.0,0.0,43.0,43.0,1.0,0.0,0.0,0.0,0.0,47.0,47.0,39.0,2.0,1.0,1,2,1,2,1,1,1,2011.0,2.0,1.0,0.0,4.1173913043478265,94.7,45.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
45.0,1.0,121.18,11.016363636363636,3.5644109547785665,201.0,0.0,1.0,13.0,10.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,45.0,0.0,3.0,1,3,1,2,1,1,3,2010.0,11.0,2.0,0.0,2.6343478260869566,60.59,45.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
45.0,1.0,401.4000000000001,57.34285714285716,50.22328202281147,198.0,0.0,1.0,13.0,10.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,24.0,2.0,2.0,1,0,1,2,1,1,3,2011.0,9.0,1.0,0.0,8.72608695652174,200.70000000000005,45.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.0,3.0,659.6800000000001,14.035744680851066,7.672441010775501,796.0,22.0,1.0,14.0,10.0,0.0,0.4782608695652174,40.0,13.333333333333334,1.0,2.0,0.0,2.0,0.0425531914893617,47.0,15.666666666666666,62.2,1.0,1.0,2,6,2,3,1,0,3,2011.0,9.0,0.0,0.0,27.486666666666668,164.92000000000002,1.0,0.041666666666666664,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
15.0,2.0,196.79,13.119333333333334,12.522410463226471,315.0,30.0,1.0,15.0,10.0,0.0,2.142857142857143,14.0,7.0,1.0,0.0,0.0,0.0,0.0,15.0,7.5,72.0,2.0,3.0,1,5,1,3,2,0,3,2011.0,7.0,5.0,0.0,12.299375,65.59666666666666,0.4838709677419355,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
45.0,1.0,664.85,9.77720588235294,7.449651067775367,347.0,0.0,1.0,15.0,10.0,0.0,0.0,66.0,66.0,1.0,0.0,0.0,0.0,0.0,68.0,68.0,61.0,3.0,4.0,1,6,2,3,1,1,2,2011.0,9.0,6.0,0.0,14.453260869565218,332.425,45.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
45.0,1.0,229.64,15.309333333333331,5.879105212125235,164.0,0.0,2.0,9.0,10.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,31.0,1.0,3.0,1,1,1,1,1,1,2,2011.0,11.0,2.0,0.0,4.992173913043478,114.82,45.0,0.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
45.0,1.0,326.24,15.535238095238096,4.5110449111570805,180.0,0.0,2.0,11.0,10.0,0.0,0.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0,73.0,3.0,4.0,1,5,1,1,1,1,2,2011.0,9.0,2.0,0.0,7.092173913043479,163.12,45.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
16.0,2.0,537.48,16.79625,8.079544361953475,428.0,28.0,3.0,9.0,11.0,0.0,0.9032258064516128,31.0,15.5,1.0,0.0,0.0,0.0,0.0,32.0,16.0,27.0,2.0,4.0,2,1,2,1,1,0,2,2011.0,3.0,2.0,0.0,31.616470588235295,179.16,0.5517241379310345,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
11.0,2.0,765.62,15.950416666666667,18.72544917034584,394.0,33.0,2.0,12.0,10.0,0.0,0.7021276595744681,38.0,19.0,1.0,0.0,0.0,0.0,0.0,48.0,24.0,38.0,6.0,0.0,2,6,2,2,2,0,2,2011.0,5.0,5.0,0.0,63.80166666666667,255.20666666666668,0.3235294117647059,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
45.0,1.0,522.91,18.031379310344825,12.81595956056854,215.0,0.0,2.0,12.0,10.0,0.0,0.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,29.0,29.0,33.0,4.0,5.0,1,1,2,2,1,1,2,2011.0,6.0,1.0,0.0,11.367608695652173,261.455,45.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
5.0,8.0,1314.73,15.65154761904762,17.779886327448278,938.0,39.0,2.0,12.0,11.0,0.0595238095238095,0.4457831325301205,35.0,4.375,1.0,4.0,0.0,4.0,0.0595238095238095,84.0,10.5,50.4,2.0,5.0,3,6,2,2,2,0,2,2011.0,3.0,2.0,0.0,219.12166666666667,146.0811111111111,0.125,0.058823529411764705,0.3324050632911392,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
44.0,1.0,221.97,4.4394,2.83209910612937,189.0,0.0,2.0,13.0,10.0,0.0,0.0,49.0,49.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,60.2,1.0,1.0,1,6,1,2,1,1,1,2011.0,10.0,4.0,0.0,4.932666666666667,110.985,44.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
44.0,1.0,267.13000000000005,7.4202777777777795,11.075888996531702,326.0,0.0,2.0,13.0,10.0,0.0,0.0,36.0,36.0,1.0,0.0,0.0,0.0,0.0,36.0,36.0,57.0,2.0,2.0,1,6,1,2,1,1,2,2011.0,7.0,6.0,0.0,5.936222222222224,133.56500000000003,44.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
44.0,1.0,210.35,3.8953703703703697,5.610979033047103,187.0,0.0,2.0,13.0,10.0,0.0,0.0,45.0,45.0,1.0,0.0,0.0,0.0,0.0,54.0,54.0,47.6,7.0,4.0,1,6,1,2,1,1,1,2011.0,7.0,0.0,0.0,4.674444444444444,105.175,44.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
44.0,1.0,449.4500000000001,20.42954545454546,19.12305152907218,243.0,0.0,2.0,13.0,10.0,0.0,0.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,30.0,3.0,2.0,1,1,1,2,1,1,2,2011.0,8.0,2.0,0.0,9.98777777777778,224.72500000000005,44.0,0.0,0.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
6.0,3.0,430.15,17.206,8.320543852417341,197.0,38.0,2.0,15.0,10.0,0.2,1.5833333333333333,19.0,6.333333333333333,1.0,0.0,0.0,0.0,0.0,25.0,8.333333333333334,47.2,4.0,4.0,2,6,1,3,2,0,2,2011.0,9.0,1.0,0.0,61.449999999999996,107.5375,0.15384615384615385,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
44.0,1.0,575.4100000000001,15.142368421052634,15.774856907597991,289.0,0.0,2.0,16.0,10.0,0.0,0.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,38.0,38.0,61.0,1.0,4.0,1,4,2,3,1,1,2,2011.0,8.0,4.0,0.0,12.78688888888889,287.70500000000004,44.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
9.0,10.0,2756.82,4.922892857142857,5.072377000199142,2042.0,35.0,2.0,16.0,11.0,0.1964285714285714,0.0572450805008944,263.0,33.6,1.0,4.0,0.0,4.0,0.0142857142857142,357.0,56.0,30.6,5.0,5.0,3,6,3,3,2,0,1,2011.0,11.0,4.0,0.0,272.0067176360225,250.62,0.25,0.0142602495543672,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
44.0,1.0,98.0,6.125,4.049898764166827,130.0,0.0,2.0,17.0,10.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,62.0,2.0,5.0,1,4,0,3,1,1,2,2011.0,9.0,3.0,0.0,2.1777777777777776,49.0,44.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
8.0,2.0,955.24,15.92066666666667,3.701151843919865,567.0,35.0,3.0,8.0,10.0,0.0,0.5932203389830508,51.0,25.5,1.0,0.0,0.0,0.0,0.0,60.0,30.0,53.0,3.0,4.0,2,3,2,1,2,0,2,2011.0,8.0,5.0,0.0,106.13777777777779,318.41333333333336,0.2222222222222222,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
44.0,1.0,306.45000000000005,27.85909090909092,10.705438295133415,111.0,0.0,3.0,9.0,10.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,73.0,2.0,5.0,1,5,1,1,1,1,2,2011.0,4.0,5.0,0.0,6.810000000000001,153.22500000000002,44.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
3.0,2.0,399.19,19.009047619047617,6.351374579381935,255.0,40.0,3.0,10.0,10.0,0.0,2.0,15.0,7.5,1.0,0.0,0.0,0.0,0.0,21.0,10.5,60.0,2.0,5.0,2,4,1,1,2,0,2,2011.0,9.0,4.0,0.0,99.7975,133.06333333333333,0.07317073170731707,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10.0,2.0,1270.88,19.8575,18.883951614305428,548.0,34.0,3.0,10.0,10.0,0.0,0.5396825396825397,60.0,30.0,1.0,0.0,0.0,0.0,0.0,64.0,32.0,37.0,0.0,3.0,2,2,2,1,2,0,2,2010.0,9.0,5.0,0.0,115.53454545454547,423.6266666666667,0.2857142857142857,0.0,0.16666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
18.0,2.0,992.5,16.541666666666668,8.483892847809157,710.0,26.0,3.0,10.0,10.0,0.0,0.4406779661016949,47.0,23.5,1.0,0.0,0.0,0.0,0.0,60.0,30.0,61.6,4.0,3.0,2,6,2,1,1,0,2,2011.0,9.0,6.0,0.0,52.23684210526316,330.8333333333333,0.6666666666666666,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
21.0,3.0,323.36,20.21,23.59252734801142,184.0,22.0,3.0,10.0,10.0,0.0,1.4666666666666666,14.0,4.666666666666667,1.0,2.0,0.0,2.0,0.08403735130677059,16.0,5.333333333333333,75.0,1.0,4.0,2,5,1,1,1,0,2,2011.0,7.0,2.0,0.0,14.69818181818182,80.84,0.9130434782608695,0.08333333333333333,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
44.0,1.0,239.41,15.960666666666668,5.4479543561475126,145.0,0.0,3.0,11.0,10.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,60.0,0.0,5.0,1,4,1,1,1,1,2,2011.0,12.0,2.0,0.0,5.320222222222222,119.705,44.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
44.0,1.0,379.45,14.59423076923077,10.484698249573777,401.0,0.0,3.0,11.0,10.0,0.0,0.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,47.8,3.0,3.0,1,6,1,1,1,1,3,2011.0,9.0,1.0,0.0,8.432222222222222,189.725,44.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
44.0,1.0,389.63999999999993,61.213884130054346,63.840190572028845,260.0,0.0,3.0,11.0,10.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,32.4,1.0,2.0,1,6,1,1,1,1,3,2011.0,10.0,4.0,0.0,8.658666666666665,194.81999999999996,44.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
43.0,1.0,193.44,16.12,3.637841517863431,78.0,0.0,3.0,13.0,10.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,21.0,2.0,4.0,1,0,1,2,1,1,2,2011.0,9.0,5.0,0.0,4.3963636363636365,96.72,43.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
35.0,3.0,1116.5700000000002,6.978562500000001,5.660341884342456,644.0,8.0,3.0,13.0,10.0,0.0,0.050314465408805,144.0,48.0,1.0,0.0,0.0,0.0,0.0,160.0,53.333333333333336,67.0,0.0,0.0,2,5,2,2,1,1,1,2011.0,9.0,4.0,0.0,31.015833333333337,279.14250000000004,3.888888888888889,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
43.0,3.0,645.96,4.454896551724138,8.787133990895232,341.0,0.0,3.0,13.0,10.0,0.0,0.0,122.0,40.66666666666666,1.0,0.0,0.0,0.0,0.0,145.0,48.333333333333336,50.0,1.0,2.0,1,3,2,2,1,1,1,2010.0,12.0,5.0,0.0,14.680909090909092,161.49,43.0,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
43.0,1.0,236.09,7.3778125,3.148936056240317,243.0,0.0,3.0,13.0,10.0,0.0,0.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,44.0,1.0,4.0,1,2,1,2,1,1,2,2011.0,3.0,6.0,0.0,5.365681818181819,118.045,43.0,0.0,0.3324050632911392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5.0,4.0,874.5899999999999,24.98828571428572,19.31430397791389,407.0,38.0,6.0,13.0,11.0,0.3333333333333332,1.0588235294117647,33.0,8.25,1.0,0.0,0.0,0.0,0.0,35.0,8.75,24.0,1.0,5.0,2,0,2,2,2,0,2,2011.0,9.0,3.0,0.0,145.765,174.91799999999998,0.1282051282051282,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
